Provincia,Alianza,Año elección,Cargo,Subcategoria Cargo,Posicion,Apellido,Nombres,Género
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Titulares,2,Mastaler,Magali,F
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Titulares,3,Toniolli,Eduardo Leandro,M
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Titulares,4,Clerici,Stella Maris,F
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Titulares,5,Castello,Marcos Antonio,M
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Titulares,6,Rioja,Maria Luz,F
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Titulares,7,Mansilla,Diego Martin,M
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Titulares,8,Maggio,Maria Haydee,F
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Titulares,9,Martinez,Oscar Ariel,M
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Suplentes,1,Senn,Maria Soledad,F
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Suplentes,2,Santacroce,Rolvider Antonio,M
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Suplentes,3,Mounier,Patricia Monica,F
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Suplentes,4,Kaufmann,Carlos Federico,M
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Suplentes,5,Del Puerto,Maria Marcela,F
Santa Fe,Frente De Todos,2021,Diputados Nacionales,Suplentes,6,Gonzalez Utges,Juan Andres,M
Santa Fe,Frente De Todos,2021,Senadores Nacionales,Titulares,1,Lewandowski,Marcelo Nestor,M
Santa Fe,Frente De Todos,2021,Senadores Nacionales,Titulares,2,Sacnun,Maria De Los Angeles,F
Santa Fe,Frente De Todos,2021,Senadores Nacionales,Suplentes,1,Perotti,Omar Angel,M
Santa Fe,Frente De Todos,2021,Senadores Nacionales,Suplentes,2,Gonzalez,Josefina Victoria,F
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,1,Barletta,Mario Domingo,M
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,2,Tejeda,Maria Victoria,F
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,3,Laspina,Luciano Andres,M
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,4,Figueroa Casas,Germana Maria,F
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,5,Chumpitaz Filipone,Gabriel Felipe,M
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,6,Scaglia,Gisela,F
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,7,Pugnaloni,German Cristian,M
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,8,Giorgi,Melina Caren,F
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,9,Faurie,Jorge Marcelo,M
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Suplentes,1,Castellani,Maria Fernanda,F
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Suplentes,2,Borla,Rodrigo Leandro,M
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Suplentes,3,Passarino,Sandra Mariana,F
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Suplentes,4,Ghione,Arnaldo Walter,M
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Suplentes,5,Spina,Maria Laura,F
Santa Fe,Juntos Por El Cambio,2021,Diputados Nacionales,Suplentes,6,Bailat,Daniel Horacio,M
Santa Fe,Juntos Por El Cambio,2021,Senadores Nacionales,Titulares,1,Losada,Carolina,F
Santa Fe,Juntos Por El Cambio,2021,Senadores Nacionales,Titulares,2,Scarpin,Dionisio Fernando,M
Santa Fe,Juntos Por El Cambio,2021,Senadores Nacionales,Suplentes,1,Ingaramo,Rossana Elena,F
Santa Fe,Juntos Por El Cambio,2021,Senadores Nacionales,Suplentes,2,Galaretto,Eduardo Horacio,M
Santa Fe,Podemos,2021,Diputados Nacionales,Titulares,1,Silva,Patricia Monica,F
Santa Fe,Podemos,2021,Diputados Nacionales,Titulares,2,Bay,Nahuel Rene,M
Santa Fe,Podemos,2021,Diputados Nacionales,Titulares,3,Weller,Gisela,F
Santa Fe,Podemos,2021,Diputados Nacionales,Titulares,4,Caramutti,Daniel Alejandro,M
Santa Fe,Podemos,2021,Diputados Nacionales,Titulares,5,Ortiz,Micaela Soledad,F
Santa Fe,Podemos,2021,Diputados Nacionales,Titulares,6,Ramirez,Rolando Omar,M
Santa Fe,Podemos,2021,Diputados Nacionales,Titulares,7,Dupertuis,Maria Laura,F
Santa Fe,Podemos,2021,Diputados Nacionales,Titulares,8,Torres,Roberto Rodolfo,M
Santa Fe,Podemos,2021,Diputados Nacionales,Titulares,9,Quiroga,Maria De Los Angeles,F
Santa Fe,Podemos,2021,Diputados Nacionales,Suplentes,1,Mayer Mathier,Luis Gabriel,M
Santa Fe,Podemos,2021,Diputados Nacionales,Suplentes,2,Saucedo,Yanina Paola,F
Santa Fe,Podemos,2021,Diputados Nacionales,Suplentes,3,Miraglio,Luis Alberto,M
Santa Fe,Podemos,2021,Diputados Nacionales,Suplentes,4,De Marco,Vanesa Alejandra,F
Santa Fe,Podemos,2021,Diputados Nacionales,Suplentes,5,Molina,Erio Roque,M
Santa Fe,Podemos,2021,Diputados Nacionales,Suplentes,6,Godoy,Rosa Beatriz,F
Santa Fe,Podemos,2021,Senadores Nacionales,Titulares,1,Argañaraz,Juan Domingo,M
Santa Fe,Podemos,2021,Senadores Nacionales,Titulares,2,D'Angelo,Maria Ines,F
Santa Fe,Podemos,2021,Senadores Nacionales,Suplentes,1,Fandos,Nestor Nicolas,M
Santa Fe,Podemos,2021,Senadores Nacionales,Suplentes,2,Ardissono,Mariana Patricia,F
Santa Fe,Primero Santa Fe,2021,Diputados Nacionales,Titulares,1,Deschi,Mario Atilio,M
Santa Fe,Primero Santa Fe,2021,Diputados Nacionales,Titulares,2,Arrieta,Gabriela Liliana,F
Santa Fe,Primero Santa Fe,2021,Diputados Nacionales,Titulares,3,Diaz,Victor Omar,M
Santa Fe,Primero Santa Fe,2021,Diputados Nacionales,Titulares,4,Trucco,Maria Elena Ceferina,F
Santa Fe,Primero Santa Fe,2021,Diputados Nacionales,Titulares,5,Altamirano,Gustavo Arnaldo,M
Santa Fe,Primero Santa Fe,2021,Diputados Nacionales,Titulares,6,Vispo,Patricia Adriana,F
Santa Fe,Primero Santa Fe,2021,Diputados Nacionales,Titulares,7,Rolfo,Ariel Jesus,M
Santa Fe,Primero Santa Fe,2021,Diputados Nacionales,Titulares,8,Mangiarotti,Maria Cristina,F
Santa Fe,Primero Santa Fe,2021,Diputados Nacionales,Titulares,9,Cano,Jose Sebastian,M
Santa Fe,Primero Santa Fe,2021,Diputados Nacionales,Suplentes,1,Cecchini Varela,Maria Laura,F
Santa Fe,Primero Santa Fe,2021,Senadores Nacionales,Titulares,1,Boasso,Jorge Rosario,M
Santa Fe,Primero Santa Fe,2021,Senadores Nacionales,Titulares,2,Borga,Maria Virginia,F
Santa Fe,Primero Santa Fe,2021,Senadores Nacionales,Suplentes,1,Pastorutti,Andrea Cecilia,F
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Titulares,1,Del Frade,Carlos Alfredo,M
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Titulares,2,Tedini,Eliana Gisela,F
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Titulares,3,Miguez,Mauro Ivan,M
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Titulares,4,Bonis,Manuela Jesusa,F
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Titulares,5,D'Orazio,Hector Ariel,M
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Titulares,6,Scocco,Marianela,F
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Titulares,7,Orellano,Alberto Javier,M
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Titulares,8,Roberts,Monica Daniela,F
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Titulares,9,Manessi,Carlos Alberto,M
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Suplentes,1,Kessler,Lucila Paola,F
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Suplentes,2,Secreto,Victor Eduardo,M
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Suplentes,3,Lacorazza,Luciana Maria,F
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Suplentes,4,Cornaglia,Mauricio Jose,M
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Suplentes,5,Infante,Maria Paz,F
Santa Fe,Soberania Popular (1),2021,Diputados Nacionales,Suplentes,6,Payro,Pablo Anibal,M
Santa Fe,Soberania Popular (1),2021,Senadores Nacionales,Titulares,1,Meier,Mercedes,F
Santa Fe,Soberania Popular (1),2021,Senadores Nacionales,Titulares,2,Barbona,Dario Javier,M
Santa Fe,Soberania Popular (1),2021,Senadores Nacionales,Suplentes,1,Sellares,Mirta Rosa Patricia,F
Santa Fe,Soberania Popular (1),2021,Senadores Nacionales,Suplentes,2,Boero,German Carlos,M
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Titulares,1,Hernandez,Victor Adrian,M
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Titulares,2,Gomez,Maria Belen,F
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Titulares,3,Cerf,Raul Atilio,M
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Titulares,4,Ortiz,Angeles Sol,F
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Titulares,5,Haedo,Alejandro Omar,M
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Titulares,6,Beltramino,Maria Victoria,F
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Titulares,7,Morilla,Maximiliano,M
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Titulares,8,Temperini,Maria Jesus,F
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Titulares,9,Medina,Brian Emmanuel,M
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Suplentes,1,Schenquer,Diana Graciela,F
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Suplentes,2,Ceconi,Francisco Ruben,M
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Suplentes,3,De Iriondo,Delfina,F
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Suplentes,4,Casco Pereyra,Leonardo Andres,M
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Suplentes,5,Melian,Florencia Daniela,F
Santa Fe,Somos Futuro,2021,Diputados Nacionales,Suplentes,6,Binetti,Juan Raul,M
Santa Fe,Somos Futuro,2021,Senadores Nacionales,Titulares,1,Frausin,Patricia Liliana,F
Santa Fe,Somos Futuro,2021,Senadores Nacionales,Titulares,2,Sfiligoy,Alfonso Juan Alberto,M
Santa Fe,Somos Futuro,2021,Senadores Nacionales,Suplentes,1,Sales,Analia Andrea,F
Santa Fe,Somos Futuro,2021,Senadores Nacionales,Suplentes,2,Ramirez,Claudio Edgardo,M
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,1,Oliveras,Alejandra Marina,F
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,2,Hoffmann,Cristian Fernando,M
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,3,Bonacci,Rocio Belen,F
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,4,Aguilar,Juan Daniel,M
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,5,Giraudo,Marcela Viviana,F
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,6,Ramirez,Florentino Ramon,M
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,7,Schefer,Mariela Alejandra,F
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,8,Acosta,Lucas Daniel,M
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,9,Charras,Eva Maria Del Carmen,F
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Suplentes,1,Aragon,Ricardo Jose Alberto,M
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Suplentes,2,Gomez,Gladys Del Valle,F
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Suplentes,3,Giannelli,Ariel Sebastian,M
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Suplentes,4,Repetto,Noelia Alcira,F
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Suplentes,5,Oronao,Hector Eduardo,M
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Suplentes,6,Pautasso,Maria Alejandrina,F
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Senadores Nacionales,Titulares,1,Florito,Betina Ines,F
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Senadores Nacionales,Titulares,2,De Biasi,Ignacio,M
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Senadores Nacionales,Suplentes,1,Gonzalez Triunfini,Gladiz Nanci,F
Santa Fe,Unite Por La Libertad Y La Dignidad,2021,Senadores Nacionales,Suplentes,2,Giusti,Fernando Silvio,M
Santiago del Estero,Frente Civico Por Santiago,2021,Diputados Nacionales,Titulares,1,Sayago,Silvia Noemi Del Valle,F
Santiago del Estero,Frente Civico Por Santiago,2021,Diputados Nacionales,Titulares,2,Herrera,Bernardo Jose,M
Santiago del Estero,Frente Civico Por Santiago,2021,Diputados Nacionales,Titulares,3,Montoto,Maria Luisa,F
Santiago del Estero,Frente Civico Por Santiago,2021,Diputados Nacionales,Suplentes,1,Gomez,Jose Edgardo,M
Santiago del Estero,Frente Civico Por Santiago,2021,Diputados Nacionales,Suplentes,2,Moyano,Nilda,F
Santiago del Estero,Frente Civico Por Santiago,2021,Diputados Nacionales,Suplentes,3,Zamora,Gerardo,M
Santiago del Estero,Frente Patriotico Laborista,2021,Diputados Nacionales,Titulares,1,Suarez Melean,Guillermo Daniel,M
Santiago del Estero,Frente Patriotico Laborista,2021,Diputados Nacionales,Titulares,2,Vazquez,Alicia Del Valle,F
Santiago del Estero,Frente Patriotico Laborista,2021,Diputados Nacionales,Titulares,3,Ruiz,Hector Eduardo,M
Santiago del Estero,Frente Patriotico Laborista,2021,Diputados Nacionales,Suplentes,1,Lujan,Norma Beatriz,F
Santiago del Estero,Frente Patriotico Laborista,2021,Diputados Nacionales,Suplentes,2,Carabajal,Carlos Roberto,M
Santiago del Estero,Frente Patriotico Laborista,2021,Diputados Nacionales,Suplentes,3,Gerez,Rossana Marisa,F
Santiago del Estero,Frente Renovador,2021,Diputados Nacionales,Titulares,1,Mirolo,Pablo Guillermo,M
Santiago del Estero,Frente Renovador,2021,Diputados Nacionales,Titulares,2,Larcher,Veronica Alejandra,F
Santiago del Estero,Frente Renovador,2021,Diputados Nacionales,Titulares,3,Scabuzzo,Julio Cesar,M
Santiago del Estero,Frente Renovador,2021,Diputados Nacionales,Suplentes,1,Monaco Czekaj,Ana Eugenia Maria,F
Santiago del Estero,Frente Renovador,2021,Diputados Nacionales,Suplentes,2,Vargas,Ramon Leopoldo,M
Santiago del Estero,Frente Renovador,2021,Diputados Nacionales,Suplentes,3,Acuña,Claudia Maria Eugenia,F
Santiago del Estero,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,1,Perez Carletti,Facundo Jose,M
Santiago del Estero,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,2,Rached,Luciana Patricia,F
Santiago del Estero,Juntos Por El Cambio,2021,Diputados Nacionales,Titulares,3,Mendoza,Elidio Nicolas,M
Santiago del Estero,Juntos Por El Cambio,2021,Diputados Nacionales,Suplentes,1,Sanchez,Ivana Antonia,F
Santiago del Estero,Juntos Por El Cambio,2021,Diputados Nacionales,Suplentes,2,Cabrera,Miguel Eduardo,M
Santiago del Estero,Juntos Por El Cambio,2021,Diputados Nacionales,Suplentes,3,Arias Rivero,Nelida Clementina,F
Santiago del Estero,Movimiento Libres Del Sur,2021,Diputados Nacionales,Titulares,1,Lezama Hid,Marianella,F
Santiago del Estero,Movimiento Libres Del Sur,2021,Diputados Nacionales,Titulares,2,Augusto,Patricio Nicolas,M
Santiago del Estero,Movimiento Libres Del Sur,2021,Diputados Nacionales,Titulares,3,Monjes Rosales,Maria Alejandra,F
Santiago del Estero,Movimiento Libres Del Sur,2021,Diputados Nacionales,Suplentes,1,Guzman,Ramon Orlando,M
Santiago del Estero,Movimiento Libres Del Sur,2021,Diputados Nacionales,Suplentes,2,Parrado,Florencia Sol,F
Santiago del Estero,Movimiento Libres Del Sur,2021,Diputados Nacionales,Suplentes,3,Varela,Eber Daniel,M
Santiago del Estero,Partido Por Un Santiago Obrero,2021,Diputados Nacionales,Titulares,1,Morales,Norma Valeria,F
Santiago del Estero,Partido Por Un Santiago Obrero,2021,Diputados Nacionales,Titulares,2,Reynoso,Alvaro Fabian,M
Santiago del Estero,Partido Por Un Santiago Obrero,2021,Diputados Nacionales,Titulares,3,Santibañez,Lucia De Los Angeles,F
Santiago del Estero,Partido Por Un Santiago Obrero,2021,Diputados Nacionales,Suplentes,1,Acuña,Esteban Leonardo,M
Santiago del Estero,Partido Por Un Santiago Obrero,2021,Diputados Nacionales,Suplentes,2,Costas,Marcela Alejandra,F
Santiago del Estero,Partido Por Un Santiago Obrero,2021,Diputados Nacionales,Suplentes,3,Nieva Sosa,Pablo Leonel,M
Santiago del Estero,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,1,Pavan,Luciano Antonio,M
Santiago del Estero,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,2,Flores,Lorena Natalia,F
Santiago del Estero,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Titulares,3,Caban,Anibal Ramon,M
Santiago del Estero,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Suplentes,1,Guardo,Pascuala Del Valle,F
Santiago del Estero,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Suplentes,2,Terrera,Gustavo Daniel,M
Santiago del Estero,Unite Por La Libertad Y La Dignidad,2021,Diputados Nacionales,Suplentes,3,Coria,Maria Cristina,F
Santiago del Estero,Frente Civico Por Santiago,2019,Senadores Nacionales,Suplentes,1,Porcel,Blanca Felisa,F
Santiago del Estero,Frente Civico Por Santiago,2019,Senadores Nacionales,Suplentes,2,Silva Neder,Carlos Roger,M
Santiago del Estero,Frente Civico Por Santiago,2019,Senadores Nacionales,Titulares,1,Ledesma,Claudia Alejandra,F
Santiago del Estero,Frente Civico Por Santiago,2019,Senadores Nacionales,Titulares,2,Neder,Jose Emilio,M
Santiago del Estero,Frente De Todos,2019,Senadores Nacionales,Suplentes,1,Mirolo,Pablo Guillermo,M
Santiago del Estero,Frente De Todos,2019,Senadores Nacionales,Suplentes,2,Brandan De Rigo,Maria Del Valle,F
Santiago del Estero,Frente De Todos,2019,Senadores Nacionales,Titulares,1,Montenegro,Gerardo Antenor,M
Santiago del Estero,Frente De Todos,2019,Senadores Nacionales,Titulares,2,Iturrez De Cappellini,Ada Rosa Del Valle,F
Santiago del Estero,Juntos Por El Cambio,2019,Senadores Nacionales,Suplentes,1,Medina,Sandra Sofia,F
Santiago del Estero,Juntos Por El Cambio,2019,Senadores Nacionales,Suplentes,2,Simonetti,Augusto Daniel,M
Santiago del Estero,Juntos Por El Cambio,2019,Senadores Nacionales,Titulares,1,Rached,Luciana Patricia,F
Santiago del Estero,Juntos Por El Cambio,2019,Senadores Nacionales,Titulares,2,Kleiman,Ruben,M
Santiago del Estero,Movimiento Libres Del Sur,2019,Senadores Nacionales,Suplentes,1,Figueroa Paz,Maria De Los Angeles,F
Santiago del Estero,Movimiento Libres Del Sur,2019,Senadores Nacionales,Suplentes,2,Santillan,Marcelo Ezequiel,M
Santiago del Estero,Movimiento Libres Del Sur,2019,Senadores Nacionales,Titulares,1,Griggio,Paola Anabel,F
Santiago del Estero,Movimiento Libres Del Sur,2019,Senadores Nacionales,Titulares,2,Guzman,Ramon Orlando,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Frente De Todos,2021,Diputados Nacionales,Titulares,1,Yutrovic,Ines Carolina,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Frente De Todos,2021,Diputados Nacionales,Titulares,2,Fernandez,Guillermo Daniel,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Frente De Todos,2021,Diputados Nacionales,Suplentes,1,Donatti,Susana Antonia,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Frente De Todos,2021,Diputados Nacionales,Suplentes,2,Davila,Norberto Fernando,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Juntos Por El Cambio Tierra Del Fuego,2021,Diputados Nacionales,Titulares,1,Stefani,Hector Antonio,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Juntos Por El Cambio Tierra Del Fuego,2021,Diputados Nacionales,Titulares,2,Nora,Dalila Veronica,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Juntos Por El Cambio Tierra Del Fuego,2021,Diputados Nacionales,Suplentes,1,Garramuño,Ricardo Juan,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Juntos Por El Cambio Tierra Del Fuego,2021,Diputados Nacionales,Suplentes,2,Casal,Amalia Analia,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Movimiento Al Socialismo,2021,Diputados Nacionales,Titulares,1,Cenatiempo,Eduardo Juan,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Movimiento Al Socialismo,2021,Diputados Nacionales,Titulares,2,Blanco,Adriana Monica,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Movimiento Al Socialismo,2021,Diputados Nacionales,Suplentes,1,Fernandez,Felipe Sebastian,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Movimiento Al Socialismo,2021,Diputados Nacionales,Suplentes,2,Costa,Melisa Noelia,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Movimiento Popular Fueguino,2021,Diputados Nacionales,Titulares,1,Giordano,Javier Omar,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Movimiento Popular Fueguino,2021,Diputados Nacionales,Titulares,2,Bertotto Collazo,Gissel Teresita,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Movimiento Popular Fueguino,2021,Diputados Nacionales,Suplentes,1,Garay,Luis Alberto,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Movimiento Popular Fueguino,2021,Diputados Nacionales,Suplentes,2,Nieva,Elena Del Valle,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Obrero,2021,Diputados Nacionales,Titulares,1,Barria Carabajal,Daniel Patricio,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Obrero,2021,Diputados Nacionales,Titulares,2,Fernandez,Lucia Zulma,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Obrero,2021,Diputados Nacionales,Suplentes,1,Iglesias,Victor Hugo,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Obrero,2021,Diputados Nacionales,Suplentes,2,De Bueno,Claudia Veronica,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Republicanos Unidos,2021,Diputados Nacionales,Titulares,1,Muñoz Letizia,Samuel Martin,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Republicanos Unidos,2021,Diputados Nacionales,Titulares,2,Veron,Barbara,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Republicanos Unidos,2021,Diputados Nacionales,Suplentes,1,Porfirio,Gaston Lucas,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Republicanos Unidos,2021,Diputados Nacionales,Suplentes,2,Herrera,Romina Gabriela,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Somos Fueguinos,2021,Diputados Nacionales,Titulares,1,Fadul Mora,Liliana,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Somos Fueguinos,2021,Diputados Nacionales,Titulares,2,Zamora,Conrado,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Somos Fueguinos,2021,Diputados Nacionales,Suplentes,1,Galván Simón,Daniela Ximena,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Somos Fueguinos,2021,Diputados Nacionales,Suplentes,2,Peralta,Hugo Alberto,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Frente De Todos,2019,Senadores Nacionales,Suplentes,1,Lassalle,Oscar Alberto,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Frente De Todos,2019,Senadores Nacionales,Suplentes,2,Lopez,Candida Cristina,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Frente De Todos,2019,Senadores Nacionales,Titulares,1,Rodriguez,Matias David,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Frente De Todos,2019,Senadores Nacionales,Titulares,2,Dure,Maria Eugenia,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Gen,2019,Senadores Nacionales,Suplentes,1,Zurita,Luis Alberto,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Gen,2019,Senadores Nacionales,Suplentes,2,Dure,Maria Elena,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Gen,2019,Senadores Nacionales,Titulares,1,Arcando,Juan Carlos,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Gen,2019,Senadores Nacionales,Titulares,2,Sosa,Susana Beatriz,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Juntos Por El Cambio,2019,Senadores Nacionales,Suplentes,1,Villafañe,Oscar Fabian,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Juntos Por El Cambio,2019,Senadores Nacionales,Suplentes,2,Rodriguez,Andrea Elizabeth,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Juntos Por El Cambio,2019,Senadores Nacionales,Titulares,1,Blanco,Pablo Daniel,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Juntos Por El Cambio,2019,Senadores Nacionales,Titulares,2,Casal,Amalia Analia,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Obrero,2019,Senadores Nacionales,Suplentes,1,Romero,Nelson Adrian,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Obrero,2019,Senadores Nacionales,Suplentes,2,Ortiz,Natalia Noemi,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Obrero,2019,Senadores Nacionales,Titulares,1,Barria Carabajal,Daniel Patricio,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Obrero,2019,Senadores Nacionales,Titulares,2,Fernandez,Lucia Zulma,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Social Patagónico,2019,Senadores Nacionales,Suplentes,1,Lepez Bernal,Maria Alvere,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Social Patagónico,2019,Senadores Nacionales,Suplentes,2,Leguizamon,Daniel Gerardo,M
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Social Patagónico,2019,Senadores Nacionales,Titulares,1,Rios,Maria Fabiana,F
"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Partido Social Patagónico,2019,Senadores Nacionales,Titulares,2,Fonrradona,Lisandro,M
